Players	Avg eff	Num of games	Link
HelanaAshryvr, kappatosity, maxdinechin	1.47	1	https://hanab.live/history/HelanaAshryvr/kappatosity/maxdinechin
HelanaAshryvr, katian, maxupicchu	1.47	1	https://hanab.live/history/HelanaAshryvr/katian/maxupicchu
HelanaAshryvr, kooolant, TimeHoodie	1.47	3	https://hanab.live/history/HelanaAshryvr/kooolant/TimeHoodie
HelanaAshryvr, kooolant, TimeHoodie, wump	1.47	1	https://hanab.live/history/HelanaAshryvr/kooolant/TimeHoodie/wump
HelanaAshryvr, kooolant, wump	1.47	1	https://hanab.live/history/HelanaAshryvr/kooolant/wump
HelanaAshryvr, maxeymo, TheDaniMan, yagami_black	1.47	1	https://hanab.live/history/HelanaAshryvr/maxeymo/TheDaniMan/yagami_black
HelanaAshryvr, melwen, TimeHoodie	1.47	1	https://hanab.live/history/HelanaAshryvr/melwen/TimeHoodie
HelanaAshryvr, mystus, voss	1.47	1	https://hanab.live/history/HelanaAshryvr/mystus/voss
HelanaAshryvr, scharkbite, TheDaniMan	1.47	1	https://hanab.live/history/HelanaAshryvr/scharkbite/TheDaniMan
HelanaAshryvr, sin_faith, TheDaniMan	1.47	1	https://hanab.live/history/HelanaAshryvr/sin_faith/TheDaniMan
IAMJEFF, IAMJEFFFAN, Valetta6789	1.47	1	https://hanab.live/history/IAMJEFF/IAMJEFFFAN/Valetta6789
IAMJEFF, Lel0uch, melwen	1.47	1	https://hanab.live/history/IAMJEFF/Lel0uch/melwen
IAMJEFF, Libster, Sucubis, Valetta6789	1.47	1	https://hanab.live/history/IAMJEFF/Libster/Sucubis/Valetta6789
IAMJEFF, Livia, Sucubis	1.47	1	https://hanab.live/history/IAMJEFF/Livia/Sucubis
IAMJEFF, MarkusKahlsen, TimeHoodie	1.47	1	https://hanab.live/history/IAMJEFF/MarkusKahlsen/TimeHoodie
IsabeltheCat, MarkusKahlsen, robense	1.47	1	https://hanab.live/history/IsabeltheCat/MarkusKahlsen/robense
IsabeltheCat, narabio, possum, rahsosprout	1.47	1	https://hanab.live/history/IsabeltheCat/narabio/possum/rahsosprout
IsabeltheCat, rahsosprout, Wittvector	1.47	1	https://hanab.live/history/IsabeltheCat/rahsosprout/Wittvector
James, kappatosity, MangoPie, wshull	1.47	1	https://hanab.live/history/James/kappatosity/MangoPie/wshull
Kernel, robense, Wittvector	1.47	1	https://hanab.live/history/Kernel/robense/Wittvector
Kyle, Lanvin, MangoPie	1.47	1	https://hanab.live/history/Kyle/Lanvin/MangoPie
Kyle, Lanvin, robense	1.47	1	https://hanab.live/history/Kyle/Lanvin/robense
Kyle, Lel0uch, sin_faith, TimeHoodie	1.47	1	https://hanab.live/history/Kyle/Lel0uch/sin_faith/TimeHoodie
Kyle, Livia, scharkbite, Valetta6789	1.47	1	https://hanab.live/history/Kyle/Livia/scharkbite/Valetta6789
Kyle, MarkusKahlsen, rahsosprout	1.47	1	https://hanab.live/history/Kyle/MarkusKahlsen/rahsosprout
Kyle, MarkusKahlsen, will.i.am	1.47	1	https://hanab.live/history/Kyle/MarkusKahlsen/will.i.am
Kyle, Ramanujan1729, str8tsknacker, wump	1.47	1	https://hanab.live/history/Kyle/Ramanujan1729/str8tsknacker/wump
Kyle, melwen, TimeHoodie	1.47	2	https://hanab.live/history/Kyle/melwen/TimeHoodie
Kyle, pianoblook, sydneyf	1.47	1	https://hanab.live/history/Kyle/pianoblook/sydneyf
Kyle, qbphoenix, scharkbite, will.i.am	1.47	1	https://hanab.live/history/Kyle/qbphoenix/scharkbite/will.i.am
Kyle, scharkbite, Sucubis	1.47	1	https://hanab.live/history/Kyle/scharkbite/Sucubis
Lanvin, Lel0uch, Sucubis	1.47	1	https://hanab.live/history/Lanvin/Lel0uch/Sucubis
Lanvin, Lel0uch, TheDaniMan	1.47	1	https://hanab.live/history/Lanvin/Lel0uch/TheDaniMan
Lanvin, Lel0uch, robense	1.47	1	https://hanab.live/history/Lanvin/Lel0uch/robense
Lanvin, MangoPie, VerySloppyTwo, Wittvector	1.47	1	https://hanab.live/history/Lanvin/MangoPie/VerySloppyTwo/Wittvector
Lanvin, MarkusKahlsen, ReaverSe, squirrel1988	1.47	1	https://hanab.live/history/Lanvin/MarkusKahlsen/ReaverSe/squirrel1988
Lanvin, TimeHoodie, wshull	1.47	1	https://hanab.live/history/Lanvin/TimeHoodie/wshull
Lanvin, macanek, rz	1.47	1	https://hanab.live/history/Lanvin/macanek/rz
Lanvin, newduke, TheDaniMan	1.47	1	https://hanab.live/history/Lanvin/newduke/TheDaniMan
Lanvin, newduke, scharkbite	1.47	1	https://hanab.live/history/Lanvin/newduke/scharkbite
Lanvin, nkkarpov, robense	1.47	1	https://hanab.live/history/Lanvin/nkkarpov/robense
Lanvin, sephiroth, VerySloppyTwo	1.47	1	https://hanab.live/history/Lanvin/sephiroth/VerySloppyTwo
Lanvin, sephiroth, VerySloppyTwo, Wittvector	1.47	1	https://hanab.live/history/Lanvin/sephiroth/VerySloppyTwo/Wittvector
Lel0uch, MarkusKahlsen, TheDaniMan	1.47	1	https://hanab.live/history/Lel0uch/MarkusKahlsen/TheDaniMan
Lel0uch, Pablo-, rachyrules, Sucubis	1.47	1	https://hanab.live/history/Lel0uch/Pablo-/rachyrules/Sucubis
Lel0uch, melwen, Zakisan	1.47	1	https://hanab.live/history/Lel0uch/melwen/Zakisan
Lel0uch, melwen, squirrel1988, timotree	1.47	1	https://hanab.live/history/Lel0uch/melwen/squirrel1988/timotree
Lel0uch, melwen, timotree	1.47	1	https://hanab.live/history/Lel0uch/melwen/timotree
Lel0uch, nitawa, Pablo-	1.47	1	https://hanab.live/history/Lel0uch/nitawa/Pablo-
Libster, Nitrate2, sephiroth, Zakisan	1.47	1	https://hanab.live/history/Libster/Nitrate2/sephiroth/Zakisan
Libster, RaKXeR, sjdrodge, Valetta6789	1.47	1	https://hanab.live/history/Libster/RaKXeR/sjdrodge/Valetta6789
Livia, Romain672, Valetta6789	1.47	1	https://hanab.live/history/Livia/Romain672/Valetta6789
MKQ, Sturm, TimeHoodie, Zakisan	1.47	1	https://hanab.live/history/MKQ/Sturm/TimeHoodie/Zakisan
MalachiteMoa, newduke, NumerateClutter	1.47	1	https://hanab.live/history/MalachiteMoa/newduke/NumerateClutter
MangoPie, TheDaniMan, Wittvector	1.47	1	https://hanab.live/history/MangoPie/TheDaniMan/Wittvector
MarkusKahlsen, Pablo-, robense	1.47	1	https://hanab.live/history/MarkusKahlsen/Pablo-/robense
MarkusKahlsen, ReaverSe, TheDaniMan	1.47	1	https://hanab.live/history/MarkusKahlsen/ReaverSe/TheDaniMan
MarkusKahlsen, TheDaniMan, will.i.am, Zakisan	1.47	1	https://hanab.live/history/MarkusKahlsen/TheDaniMan/will.i.am/Zakisan
MarkusKahlsen, melwen, Pepepe	1.47	1	https://hanab.live/history/MarkusKahlsen/melwen/Pepepe
MarkusKahlsen, pianoblook, plus	1.47	1	https://hanab.live/history/MarkusKahlsen/pianoblook/plus
Nitrate2, Pablo-, SchlongTamer	1.47	1	https://hanab.live/history/Nitrate2/Pablo-/SchlongTamer
Nitrate2, Pablo-, pianoblook, Zakisan	1.47	1	https://hanab.live/history/Nitrate2/Pablo-/pianoblook/Zakisan
Nitrate2, sephiroth, Sucubis, VerySloppyTwo	1.47	1	https://hanab.live/history/Nitrate2/sephiroth/Sucubis/VerySloppyTwo
Onen, ReaverSe, wshull	1.47	1	https://hanab.live/history/Onen/ReaverSe/wshull
Pablo-, Puzzle, sephiroth	1.47	1	https://hanab.live/history/Pablo-/Puzzle/sephiroth
Pablo-, Sucubis, TimeHoodie	1.47	1	https://hanab.live/history/Pablo-/Sucubis/TimeHoodie
Pablo-, rachyrules, sephiroth	1.47	1	https://hanab.live/history/Pablo-/rachyrules/sephiroth
Pablo-, rachyrules, swineherd, TimeHoodie	1.47	1	https://hanab.live/history/Pablo-/rachyrules/swineherd/TimeHoodie
RaKXeR, Razgovor, sjdrodge	1.47	1	https://hanab.live/history/RaKXeR/Razgovor/sjdrodge
ReaverSe, robense, yuto	1.47	1	https://hanab.live/history/ReaverSe/robense/yuto
ReaverSe, seungapark, sinuni_hung	1.47	1	https://hanab.live/history/ReaverSe/seungapark/sinuni_hung
ReaverSe, sinuni_hung, Spieler42	1.47	1	https://hanab.live/history/ReaverSe/sinuni_hung/Spieler42
Rubix, scharkbite, will.i.am	1.47	1	https://hanab.live/history/Rubix/scharkbite/will.i.am
Scaramouche129, TheDaniMan, Zakisan	1.47	1	https://hanab.live/history/Scaramouche129/TheDaniMan/Zakisan
Sturm, TheDaniMan, will.i.am, Zakisan	1.47	1	https://hanab.live/history/Sturm/TheDaniMan/will.i.am/Zakisan
ace201, Bot-Fiora, joelw, newduke	1.47	1	https://hanab.live/history/ace201/Bot-Fiora/joelw/newduke
ace201, DMoney, frosty104	1.47	1	https://hanab.live/history/ace201/DMoney/frosty104
ace201, DarthGandalf, kinkajusrevenge, qqqq	1.47	1	https://hanab.live/history/ace201/DarthGandalf/kinkajusrevenge/qqqq
ace201, Fireheart, IAMJEFF, micerang	1.47	1	https://hanab.live/history/ace201/Fireheart/IAMJEFF/micerang
ace201, HelanaAshryvr, MarkusKahlsen, melwen	1.47	1	https://hanab.live/history/ace201/HelanaAshryvr/MarkusKahlsen/melwen
ace201, HelanaAshryvr, joelw	1.47	1	https://hanab.live/history/ace201/HelanaAshryvr/joelw
ace201, IsabeltheCat, vEnhance	1.47	1	https://hanab.live/history/ace201/IsabeltheCat/vEnhance
ace201, Lel0uch, micerang	1.47	1	https://hanab.live/history/ace201/Lel0uch/micerang
ace201, caña, ellomenop	1.47	2	https://hanab.live/history/ace201/caña/ellomenop
ace201, caña, mestrepoke	1.47	1	https://hanab.live/history/ace201/caña/mestrepoke
ace201, dancherp, jaypeg	1.47	1	https://hanab.live/history/ace201/dancherp/jaypeg
ace201, frosty104, pianoblook, rahsosprout	1.47	1	https://hanab.live/history/ace201/frosty104/pianoblook/rahsosprout
ace201, newduke, newsun	1.47	3	https://hanab.live/history/ace201/newduke/newsun
ace201, orucsoraihc, ReaverSe, scharkbite	1.47	1	https://hanab.live/history/ace201/orucsoraihc/ReaverSe/scharkbite
ace201, rahsosprout, Tailz	1.47	1	https://hanab.live/history/ace201/rahsosprout/Tailz
ace2O1, caña, Sturm	1.47	1	https://hanab.live/history/ace2O1/caña/Sturm
aitch2, DMoney, narabio, ReaverSe	1.47	1	https://hanab.live/history/aitch2/DMoney/narabio/ReaverSe
aitch2, HelanaAshryvr, Lanvin	1.47	1	https://hanab.live/history/aitch2/HelanaAshryvr/Lanvin
aitch2, Lanvin, TimeHoodie	1.47	1	https://hanab.live/history/aitch2/Lanvin/TimeHoodie
aitch2, MKQ, Tailz, TimeHoodie	1.47	1	https://hanab.live/history/aitch2/MKQ/Tailz/TimeHoodie
aitch2, MarkusKahlsen, will.i.am	1.47	1	https://hanab.live/history/aitch2/MarkusKahlsen/will.i.am
aitch2, arv, jack67889, Sturm	1.47	1	https://hanab.live/history/aitch2/arv/jack67889/Sturm
aitch2, dobi, MarkusKahlsen	1.47	1	https://hanab.live/history/aitch2/dobi/MarkusKahlsen
aitch2, eliclax, MarkusKahlsen	1.47	1	https://hanab.live/history/aitch2/eliclax/MarkusKahlsen
aitch2, kappatosity, robense	1.47	1	https://hanab.live/history/aitch2/kappatosity/robense
aitch2, kclee2172, notkyung	1.47	1	https://hanab.live/history/aitch2/kclee2172/notkyung
alanalacy, bhudnell, Feer, Magnus	1.47	1	https://hanab.live/history/alanalacy/bhudnell/Feer/Magnus
alphabeta, kalisa, pianoblook, TheDaniMan	1.47	1	https://hanab.live/history/alphabeta/kalisa/pianoblook/TheDaniMan
amattias, Andreasz, joano580, percolate	1.47	1	https://hanab.live/history/amattias/Andreasz/joano580/percolate
antitelharsic, Bonja97, sephiroth	1.47	1	https://hanab.live/history/antitelharsic/Bonja97/sephiroth
antitelharsic, Bot-Fiora, griff77, voss	1.47	1	https://hanab.live/history/antitelharsic/Bot-Fiora/griff77/voss
antitelharsic, Lanvin, sin_faith, Sucubis	1.47	1	https://hanab.live/history/antitelharsic/Lanvin/sin_faith/Sucubis
antitelharsic, Pablo-, VerySloppyTwo	1.47	1	https://hanab.live/history/antitelharsic/Pablo-/VerySloppyTwo
antitelharsic, nitawa, Pablo-, XMIL	1.47	1	https://hanab.live/history/antitelharsic/nitawa/Pablo-/XMIL
antitelharsic, pianoblook, rs1, will.i.am, XMIL	1.47	1	https://hanab.live/history/antitelharsic/pianoblook/rs1/will.i.am/XMIL
antitelharsic, qqqq, sin_faith	1.47	1	https://hanab.live/history/antitelharsic/qqqq/sin_faith
aquarelle, ChristopheAF, Fey, Lel0uch	1.47	1	https://hanab.live/history/aquarelle/ChristopheAF/Fey/Lel0uch
aquarelle, bjnh, HelanaAshryvr	1.47	1	https://hanab.live/history/aquarelle/bjnh/HelanaAshryvr
aquarelle, eliclax, rahsosprout, wump	1.47	1	https://hanab.live/history/aquarelle/eliclax/rahsosprout/wump
archi42, MKQ, Triqueon	1.47	1	https://hanab.live/history/archi42/MKQ/Triqueon
argothiel, HelanaAshryvr, MarkusKahlsen	1.47	1	https://hanab.live/history/argothiel/HelanaAshryvr/MarkusKahlsen
argothiel, arv, FairyBoots	1.47	1	https://hanab.live/history/argothiel/arv/FairyBoots
arv, FairyBoots, Simon, yuto	1.47	1	https://hanab.live/history/arv/FairyBoots/Simon/yuto
arv, Kyle, newsun, Tailz	1.47	1	https://hanab.live/history/arv/Kyle/newsun/Tailz
arv, asaelr, avanderwalde, rkass	1.47	1	https://hanab.live/history/arv/asaelr/avanderwalde/rkass
arv, caña, wshull	1.47	1	https://hanab.live/history/arv/caña/wshull
arv, dobi, kevincaseytdk3, newduke	1.47	1	https://hanab.live/history/arv/dobi/kevincaseytdk3/newduke
arv, ejwu, kirstar, wshull	1.47	1	https://hanab.live/history/arv/ejwu/kirstar/wshull
arv, elamate90, newsun	1.47	1	https://hanab.live/history/arv/elamate90/newsun
arv, joano580, sjadler	1.47	1	https://hanab.live/history/arv/joano580/sjadler
arv, joelw, newduke, Sturm	1.47	1	https://hanab.live/history/arv/joelw/newduke/Sturm
arv, kappatosity, maxeymo	1.47	1	https://hanab.live/history/arv/kappatosity/maxeymo
arv, newduke, Sturm, TheDaniMan	1.47	1	https://hanab.live/history/arv/newduke/Sturm/TheDaniMan
arv, newduke, scharkbite, Sturm	1.47	1	https://hanab.live/history/arv/newduke/scharkbite/Sturm
asaelr, Asddsa76, Dr_Kakashi, Sucubis	1.47	1	https://hanab.live/history/asaelr/Asddsa76/Dr_Kakashi/Sucubis
asaelr, CaitlinSmith, Lel0uch, Spieler42	1.47	1	https://hanab.live/history/asaelr/CaitlinSmith/Lel0uch/Spieler42
asaelr, Carunty, Fey, rachyrules	1.47	1	https://hanab.live/history/asaelr/Carunty/Fey/rachyrules
asaelr, Carunty, melwen, robense	1.47	1	https://hanab.live/history/asaelr/Carunty/melwen/robense
asaelr, DMoney, Dr_Kakashi, kimbifille	1.47	1	https://hanab.live/history/asaelr/DMoney/Dr_Kakashi/kimbifille
asaelr, DMoney, Kyle	1.47	1	https://hanab.live/history/asaelr/DMoney/Kyle
asaelr, DMoney, Puzzle, wortel	1.47	1	https://hanab.live/history/asaelr/DMoney/Puzzle/wortel
asaelr, Dr_Kakashi, Floriman, Sucubis	1.47	1	https://hanab.live/history/asaelr/Dr_Kakashi/Floriman/Sucubis
asaelr, Dr_Kakashi, Floriman, TheDaniMan	1.47	1	https://hanab.live/history/asaelr/Dr_Kakashi/Floriman/TheDaniMan
asaelr, Fey, Lanvin, notANewPlayer	1.47	1	https://hanab.live/history/asaelr/Fey/Lanvin/notANewPlayer
asaelr, Fey, sephiroth	1.47	1	https://hanab.live/history/asaelr/Fey/sephiroth
asaelr, Fireheart, Romain672	1.47	2	https://hanab.live/history/asaelr/Fireheart/Romain672
asaelr, Floriman, IAMJEFF	1.47	1	https://hanab.live/history/asaelr/Floriman/IAMJEFF
asaelr, Floriman, Romain672	1.47	1	https://hanab.live/history/asaelr/Floriman/Romain672
asaelr, IAMJEFF, Jake_Stiles, Livia	1.47	1	https://hanab.live/history/asaelr/IAMJEFF/Jake_Stiles/Livia
asaelr, IAMJEFF, Sucubis	1.47	1	https://hanab.live/history/asaelr/IAMJEFF/Sucubis
asaelr, Jake_Stiles, Livia, scharkbite	1.47	1	https://hanab.live/history/asaelr/Jake_Stiles/Livia/scharkbite
asaelr, James, Livia	1.47	1	https://hanab.live/history/asaelr/James/Livia
asaelr, Nitrate2, TheDaniMan	1.47	1	https://hanab.live/history/asaelr/Nitrate2/TheDaniMan
asaelr, Pablo-, sin_faith	1.47	1	https://hanab.live/history/asaelr/Pablo-/sin_faith
asaelr, fowill, HelanaAshryvr, maxupicchu	1.47	1	https://hanab.live/history/asaelr/fowill/HelanaAshryvr/maxupicchu
asaelr, hakha3, wolfpack	1.47	1	https://hanab.live/history/asaelr/hakha3/wolfpack
asaelr, jack67889, Lel0uch, Wittvector	1.47	1	https://hanab.live/history/asaelr/jack67889/Lel0uch/Wittvector
asaelr, micerang, scharkbite	1.47	1	https://hanab.live/history/asaelr/micerang/scharkbite
asaelr, roelant, TheDaniMan	1.47	1	https://hanab.live/history/asaelr/roelant/TheDaniMan
avanderwalde, Dr_Kakashi, kimbifille, rkass	1.47	1	https://hanab.live/history/avanderwalde/Dr_Kakashi/kimbifille/rkass
avanderwalde, JerryYang, rkass	1.47	37	https://hanab.live/history/avanderwalde/JerryYang/rkass
avanderwalde, Kyle, melwen, TimeHoodie	1.47	1	https://hanab.live/history/avanderwalde/Kyle/melwen/TimeHoodie
avanderwalde, Lel0uch, rkass	1.47	1	https://hanab.live/history/avanderwalde/Lel0uch/rkass
avanderwalde, Onen, rkass	1.47	1	https://hanab.live/history/avanderwalde/Onen/rkass
avanderwalde, colton, dobi, rkass	1.47	1	https://hanab.live/history/avanderwalde/colton/dobi/rkass
avanderwalde, derekcheah, rkass	1.47	1	https://hanab.live/history/avanderwalde/derekcheah/rkass
avanderwalde, dobi, Kyle, rkass	1.47	1	https://hanab.live/history/avanderwalde/dobi/Kyle/rkass
avanderwalde, kevincaseytdk1, rkass	1.47	1	https://hanab.live/history/avanderwalde/kevincaseytdk1/rkass
avanderwalde, mattnabi, rkass, rs1	1.47	1	https://hanab.live/history/avanderwalde/mattnabi/rkass/rs1
awe, Fireheart, Valetta6789	1.47	1	https://hanab.live/history/awe/Fireheart/Valetta6789
axe_y, Razvogor, The Kaito Kid	1.47	1	https://hanab.live/history/axe_y/Razvogor/The Kaito Kid
bjnh, ChristopheAF, wump	1.47	1	https://hanab.live/history/bjnh/ChristopheAF/wump
bjnh, Fey, Kernel, newduke	1.47	1	https://hanab.live/history/bjnh/Fey/Kernel/newduke
bjnh, MalachiteMoa, nkkarpov	1.47	1	https://hanab.live/history/bjnh/MalachiteMoa/nkkarpov
bjnh, derekcheah, Lel0uch	1.47	1	https://hanab.live/history/bjnh/derekcheah/Lel0uch
bjnh, derekcheah, dobi, MarkusKahlsen	1.47	1	https://hanab.live/history/bjnh/derekcheah/dobi/MarkusKahlsen
bjnh, dobi, xor	1.47	1	https://hanab.live/history/bjnh/dobi/xor
bjnh, rahsosprout, yuto	1.47	1	https://hanab.live/history/bjnh/rahsosprout/yuto
bob65536, Bot-Fiora, griff77	1.47	1	https://hanab.live/history/bob65536/Bot-Fiora/griff77
bob65536, ChristopheAF, newduke	1.47	1	https://hanab.live/history/bob65536/ChristopheAF/newduke
bob65536, ReaverSe, TimeHoodie, yagami_black	1.47	1	https://hanab.live/history/bob65536/ReaverSe/TimeHoodie/yagami_black
bob65536, griff77, newduke	1.47	1	https://hanab.live/history/bob65536/griff77/newduke
bob65536, kappatosity, newduke	1.47	1	https://hanab.live/history/bob65536/kappatosity/newduke
bob65536, orucsoraihc, Tailz, yuto	1.47	1	https://hanab.live/history/bob65536/orucsoraihc/Tailz/yuto
bob65536, voss, wump	1.47	1	https://hanab.live/history/bob65536/voss/wump
boba, HelanaAshryvr, IAMJEFF, TimeHoodie	1.47	1	https://hanab.live/history/boba/HelanaAshryvr/IAMJEFF/TimeHoodie
boba, HelanaAshryvr, Romain672	1.47	1	https://hanab.live/history/boba/HelanaAshryvr/Romain672
boba, HelanaAshryvr, voss	1.47	1	https://hanab.live/history/boba/HelanaAshryvr/voss
catula, Lanvin, melwen, Sucubis	1.47	1	https://hanab.live/history/catula/Lanvin/melwen/Sucubis
catula, Nitrate2, Pablo-, Sucubis	1.47	1	https://hanab.live/history/catula/Nitrate2/Pablo-/Sucubis
catula, derekcheah, sin_faith, will.i.am	1.47	1	https://hanab.live/history/catula/derekcheah/sin_faith/will.i.am
catula, indego, Lel0uch	1.47	1	https://hanab.live/history/catula/indego/Lel0uch
catula, jack67889, Pablo-, VerySloppyTwo	1.47	1	https://hanab.live/history/catula/jack67889/Pablo-/VerySloppyTwo
catula, jack67889, nitawa	1.47	1	https://hanab.live/history/catula/jack67889/nitawa
catula, jack67889, sephiroth, StKildaFan	1.47	1	https://hanab.live/history/catula/jack67889/sephiroth/StKildaFan
catula, nitawa, sin_faith, StKildaFan, Veexliat	1.47	1	https://hanab.live/history/catula/nitawa/sin_faith/StKildaFan/Veexliat
caña, Lanvin, Sturm	1.47	1	https://hanab.live/history/caña/Lanvin/Sturm
caña, dobi, kappatosity, newduke	1.47	1	https://hanab.live/history/caña/dobi/kappatosity/newduke
caña, joelw, newduke	1.47	1	https://hanab.live/history/caña/joelw/newduke
caña, joelw, rahsosprout, sjadler	1.47	1	https://hanab.live/history/caña/joelw/rahsosprout/sjadler
corys, HelanaAshryvr, xor	1.47	1	https://hanab.live/history/corys/HelanaAshryvr/xor
corys, Lanvin, newduke, xor	1.47	1	https://hanab.live/history/corys/Lanvin/newduke/xor
crossproduct, Cynas, newduke	1.47	1	https://hanab.live/history/crossproduct/Cynas/newduke
crossproduct, kappatosity, newduke, scharkbite	1.47	1	https://hanab.live/history/crossproduct/kappatosity/newduke/scharkbite
derekcheah, Fey, newduke, swineherd	1.47	1	https://hanab.live/history/derekcheah/Fey/newduke/swineherd
derekcheah, Fey, postmans	1.47	1	https://hanab.live/history/derekcheah/Fey/postmans
derekcheah, Fey, sin_faith, Zakisan	1.47	1	https://hanab.live/history/derekcheah/Fey/sin_faith/Zakisan
derekcheah, Floriman, Lel0uch	1.47	1	https://hanab.live/history/derekcheah/Floriman/Lel0uch
derekcheah, HelanaAshryvr, maddys	1.47	1	https://hanab.live/history/derekcheah/HelanaAshryvr/maddys
derekcheah, Kyle, melwen, Zakisan	1.47	1	https://hanab.live/history/derekcheah/Kyle/melwen/Zakisan
derekcheah, Lel0uch, orucsoraihc	1.47	1	https://hanab.live/history/derekcheah/Lel0uch/orucsoraihc
derekcheah, Lel0uch, sephiroth	1.47	1	https://hanab.live/history/derekcheah/Lel0uch/sephiroth
derekcheah, TheDaniMan, TimeHoodie	1.47	1	https://hanab.live/history/derekcheah/TheDaniMan/TimeHoodie
derekcheah, dobi, Fey, sin_faith	1.47	1	https://hanab.live/history/derekcheah/dobi/Fey/sin_faith
derekcheah, dobi, Lel0uch, melwen	1.47	1	https://hanab.live/history/derekcheah/dobi/Lel0uch/melwen
derekcheah, dobi, newduke	1.47	1	https://hanab.live/history/derekcheah/dobi/newduke
derekcheah, doctorabi, TheDaniMan	1.47	1	https://hanab.live/history/derekcheah/doctorabi/TheDaniMan
derekcheah, indego, Lel0uch, MarkusKahlsen	1.47	1	https://hanab.live/history/derekcheah/indego/Lel0uch/MarkusKahlsen
derekcheah, melwen, Pablo-, TimeHoodie	1.47	1	https://hanab.live/history/derekcheah/melwen/Pablo-/TimeHoodie
derekcheah, melwen, TimeHoodie	1.47	1	https://hanab.live/history/derekcheah/melwen/TimeHoodie
derekcheah, melwen, micerang, Smandon	1.47	1	https://hanab.live/history/derekcheah/melwen/micerang/Smandon
derekcheah, melwen, ricardodd, sephiroth	1.47	1	https://hanab.live/history/derekcheah/melwen/ricardodd/sephiroth
